id,text,category
2427,Am I allowed to give my daughter one of my cards to use?,getting_spare_card
205,Why is it taking so long for my cash withdrawal to no longer show as pending?,pending_cash_withdrawal
9016,I have foreign currency i would like to change how much will it cost me?,exchange_charge
6197,I want to close my account & I will never do business with you again.,terminate_account
6872,The money is still in my account even though I already paid -- I don't understand what happened.,reverted_card_payment?
8564,I tried to top up but the app rejected it.,top_up_failed
3602,Why is there an uknown charge showing on my account?,card_payment_not_recognised
6389,One of my payments was doubled,transaction_charged_twice
503,Why was I charged extra on my last UK pound to Russian ruble exchange?,card_payment_wrong_exchange_rate
2170,Why can't I transfer to a beneficiary?,beneficiary_not_allowed
6269,Why did the ATM take my card and keep it?,card_swallowed
7854,How do i request more physical cards?,getting_spare_card
7660,My account is depleted. Can I transfer funds from another bank?,transfer_into_account
9359,Since when do you charge to make a withdrawal? I've always done it for free. So how much is it now?,cash_withdrawal_charge
349,How does the exchange rate work?,exchange_rate
5928,I don't understand why my payment was declined. I thought everything was ok.,declined_card_payment
941,Will you be adding more currencies in the future?,fiat_currency_support
2515,Where can cards be delivered?,order_physical_card
768,"I tried to access money earlier but the machine seems not to be working. After looking, the transaction actually shows to still being process. Can you find out what is going on here? I don't want to be charged for some money I never got.",pending_cash_withdrawal
11,"I still haven't received my card after two weeks, is it lost?",card_arrival
1850,How can I speed up a transfer?  Mine is pending.,pending_transfer
1740,I could not do a transfer because it was declined,declined_transfer
9152,What do I need to know about topping up?,top_up_by_card_charge
1348,What's going on? My card wont accept any transactions.,card_not_working
3531,There is a strange payment on my card and I don't know what to do.,card_payment_not_recognised
4458,What is the number of transactions for one disposable card?,disposable_card_limits
2273,What limits are the to top-ups?,top_up_limits
904,why wouldn't you support american express? its a card i like and use often and i don't want to get a different one,supported_cards_and_currencies
9513,Do cash withdrawals cost anything?,cash_withdrawal_charge
9292,I have a new card and I need to activate it.,activate_my_card
1441,Which ATMs accept this card?,atm_support
3078,Where is my virtual card located?,getting_virtual_card
1792,Why wasn't my contactless accepted at the metro?,contactless_not_working
5999,When will the transaction post to my account?,pending_transfer
1067,When will I receive the card?,card_delivery_estimate
4682,What do I do about a debit on my account that I didn't make?,direct_debit_payment_not_recognised
3076,How many countries do you support?,country_support
389,I cannot use my card.,card_not_working
1506,Could you please freeze my card immediately?,lost_or_stolen_card
5538,"Can you explain your refund policy, please?",request_refund
1101,I think my statement has a fraudulent charge,card_payment_not_recognised
2125,How to cancel a transaction,cancel_transfer
4846,"what is going on, i have entered my passcode and its not working",passcode_forgotten
7640,Is a bank transfer acceptable for topping up my account?,transfer_into_account
294,Do you know the rate of exchange?,exchange_rate
2249,Can I use this to receive my salary?,receiving_money
864,Where is the transaction I made to a friend?,transfer_not_received_by_recipient
82,How did you come up with your exchange rates?,exchange_rate
4570,Where should I withdraw money from?,atm_support
1233,app doesnt think its me,unable_to_verify_identity
9355,"I was charged extra when I made a cash withdraw, why?",cash_withdrawal_charge
2409,I'd like to have another card,getting_spare_card
3567,There is a payment made with my card that I don't recognize at all.,card_payment_not_recognised
9913,Are your cards supported in the EU?,country_support
1708,I am not Happy with this product can i get a refund?,request_refund
1303,I would like to apply for a visa card.,visa_or_mastercard
4383,how many uses are the disposable cards good for?,disposable_card_limits
5991,"Transfers can take up to one day to process before departing for the beneficiary accounts. Please confirm that you've entered your account details correctly. SEPA transfers can take up to two working days, while SWIFT transfers can take up to five working days.",pending_transfer
932,Will you be able to exchange to EUR?,fiat_currency_support
9978,I need a new card and I live in the United States.,country_support
298,I would like to know how exchange rates are calculated when transferring funds.,exchange_rate
2445,i did not get any money but still was charged,wrong_amount_of_cash_received
8934,Help!  There is a cash withdrawl on the account that I didn't make!,cash_withdrawal_not_recognised
7603,"I want to do a bank transfer to this bank, from an account at another bank.",transfer_into_account
316,When will my card arrive?,card_delivery_estimate
8237,"After I got my cash, I found out my exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal
469,Why is the exchange rate different on my recent purchase?,card_payment_wrong_exchange_rate
1645,I can't find my phone.,lost_or_stolen_phone
2692,What is the extra fee that was added when I used the card?,card_payment_fee_charged
2727,"how long does it take to transfer money, my retailer is waiting",transfer_not_received_by_recipient
2962,What currency is acceptable for a top up?,supported_cards_and_currencies
2235,I transferred money and was charged and want to know why.,transfer_fee_charged
7108,I cant transfer money into my account,beneficiary_not_allowed
3381,Why isn't my cash deposit showing up in my account? I deposited it this morning.,balance_not_updated_after_cheque_or_cash_deposit
2534,Why did I get charged a fee for my card payment?,card_payment_fee_charged
5380,do you offer refunds? i would like to return purchase.,request_refund
8211,I believe a wrong exchange rate was applied towards a cash transaction I made abroad.,wrong_exchange_rate_for_cash_withdrawal
5767,"I requested a refund from a seller a while ago, but when I check my statements it doesn't show up. Can you help me get my refund.",Refund_not_showing_up
3275,What happened to the money that I deposited?,top_up_reverted
516,Are you sure this is the interbank exchange rate? This rate is really bad.,card_payment_wrong_exchange_rate
1394,I need to get some Euros for my holiday. Am I able to exchange some of my money?,exchange_via_app
9544,Tell me what I should do after my card expires.,card_about_to_expire
